0,1,2,3
03/20/19 18:44:30.851,959.8,-213.1,19.0
03/20/19 18:44:30.954,996.2,-283.2,36.8
03/20/19 18:44:31.057,950.4,-253.0,32.8
03/20/19 18:44:31.160,952.6,-291.8,101.0
03/20/19 18:44:31.263,932.7,-311.3,77.0
03/20/19 18:44:31.367,949.6,-327.6,86.3
03/20/19 18:44:31.469,937.8,-332.3,119.3
03/20/19 18:44:31.572,897.6,-349.2,141.0
03/20/19 18:44:31.676,897.8,-363.8,169.0
03/20/19 18:44:31.779,929.9,-328.6,83.1
03/20/19 18:44:31.882,912.6,-354.0,139.9
03/20/19 18:44:31.985,893.1,-392.9,38.9
03/20/19 18:44:32.089,918.0,-429.7,144.6
03/20/19 18:44:32.192,901.5,-394.1,127.1
03/20/19 18:44:32.294,904.9,-388.8,57.9
03/20/19 18:44:32.398,941.3,-317.3,161.2
03/20/19 18:44:32.501,946.9,-320.1,176.0
03/20/19 18:44:32.604,944.9,-279.7,184.5
03/20/19 18:44:32.707,923.1,-268.5,199.2
03/20/19 18:44:32.810,943.7,-230.4,245.2
03/20/19 18:44:32.914,902.0,-149.9,191.7
03/20/19 18:44:33.017,810.4,-122.8,125.0
03/20/19 18:44:33.119,962.4,-148.4,141.8
03/20/19 18:44:33.223,975.4,-301.3,223.2
03/20/19 18:44:33.326,1021.8,-219.8,132.8
03/20/19 18:44:33.429,1016.1,-218.9,81.7
03/20/19 18:44:33.532,974.4,-338.3,117.5
03/20/19 18:44:33.635,955.6,-360.6,154.1
03/20/19 18:44:33.738,940.1,-333.3,176.1
03/20/19 18:44:33.842,900.8,-380.5,208.4
03/20/19 18:44:33.944,878.3,-440.6,219.0
03/20/19 18:44:34.048,856.4,-445.5,223.3
03/20/19 18:44:34.151,849.9,-461.8,249.8
03/20/19 18:44:34.254,861.9,-448.2,276.7
03/20/19 18:44:34.357,841.1,-488.9,284.7
03/20/19 18:44:34.460,802.3,-550.4,308.4
03/20/19 18:44:34.564,821.3,-540.6,323.1
03/20/19 18:44:34.667,817.9,-489.6,293.4
03/20/19 18:44:34.769,907.9,-393.7,295.9
03/20/19 18:44:34.873,901.6,-422.1,265.7
03/20/19 18:44:34.976,891.5,-486.4,208.1
03/20/19 18:44:35.080,860.2,-514.8,128.3
03/20/19 18:44:35.182,841.9,-533.9,232.0
03/20/19 18:44:35.285,1009.7,-412.8,262.9
03/20/19 18:44:35.389,962.6,-237.1,206.7
03/20/19 18:44:35.492,1033.5,-85.8,94.4
03/20/19 18:44:35.594,1148.6,-121.2,80.9
03/20/19 18:44:35.698,984.3,-180.8,33.2
03/20/19 18:44:35.801,761.9,-247.3,50.1
03/20/19 18:44:35.904,998.0,-513.2,234.8
03/20/19 18:44:36.007,867.0,-316.5,215.5
03/20/19 18:44:36.110,940.9,-225.2,197.8
03/20/19 18:44:36.214,1005.3,-156.2,211.2
03/20/19 18:44:36.317,939.9,-174.2,267.4
03/20/19 18:44:36.419,977.4,-177.0,279.7
03/20/19 18:44:36.523,959.8,-216.0,226.7
03/20/19 18:44:36.626,980.4,-179.3,217.4
03/20/19 18:44:36.729,968.2,-184.8,253.0
03/20/19 18:44:36.832,1011.7,-177.0,171.0
03/20/19 18:44:36.935,1011.7,-92.7,-71.1
03/20/19 18:44:37.039,1220.3,208.0,-203.5
03/20/19 18:44:37.142,1036.1,34.6,-99.8
03/20/19 18:44:37.244,802.2,6.6,-74.4
03/20/19 18:44:37.348,639.3,-294.5,-28.7
03/20/19 18:44:37.451,799.3,-1193.5,756.8
03/20/19 18:44:37.554,929.9,-332.3,317.0
03/20/19 18:44:37.657,824.2,79.7,168.1
03/20/19 18:44:37.760,743.4,-343.4,102.3
03/20/19 18:44:37.863,1074.8,-714.3,257.2
03/20/19 18:44:37.967,850.5,-361.7,48.0
03/20/19 18:44:38.069,1343.8,270.6,29.3
03/20/19 18:44:38.173,1112.5,33.9,112.2
03/20/19 18:44:38.276,919.6,-124.4,173.5
03/20/19 18:44:38.379,770.8,-420.6,37.3
03/20/19 18:44:38.481,1055.2,-686.9,55.8
03/20/19 18:44:38.585,-234.1,68.0,666.4
03/20/19 18:44:38.688,184.0,167.8,680.3
03/20/19 18:44:38.791,853.5,-1095.0,798.7
03/20/19 18:44:38.894,1875.9,-493.4,249.6
03/20/19 18:44:38.997,-729.3,-217.9,734.5
03/20/19 18:44:39.100,337.0,-534.1,355.6
03/20/19 18:44:39.204,554.4,-958.2,448.5
03/20/19 18:44:39.306,56.5,-890.1,783.4
03/20/19 18:44:39.409,597.9,-499.3,294.6
03/20/19 18:44:39.513,1648.4,-211.9,705.5
03/20/19 18:44:39.616,801.4,237.8,497.2
03/20/19 18:44:39.718,132.1,-223.0,919.2
03/20/19 18:44:39.822,887.0,-615.2,-431.2
03/20/19 18:44:39.925,883.3,-273.5,-92.6
03/20/19 18:44:40.028,1366.3,101.9,-506.1
03/20/19 18:44:40.131,1176.0,91.7,-651.2
03/20/19 18:44:40.234,1060.4,-64.2,-581.9
03/20/19 18:44:40.337,1453.2,-791.5,-63.0
03/20/19 18:44:40.441,533.1,-329.4,-3.5
03/20/19 18:44:40.543,385.3,-551.0,1002.2
03/20/19 18:44:40.646,525.2,-274.9,639.8
03/20/19 18:44:40.750,427.5,-240.3,507.2
03/20/19 18:44:40.853,873.7,-1008.9,409.9
03/20/19 18:44:40.955,435.1,-367.4,398.0
03/20/19 18:44:41.058,502.0,-724.7,1213.0
03/20/19 18:44:41.162,249.9,-782.5,-1982.0
03/20/19 18:44:41.265,722.9,628.0,-252.8
03/20/19 18:44:41.367,-580.9,-895.3,899.1
03/20/19 18:44:41.470,166.8,-806.2,1041.3
03/20/19 18:44:41.574,928.5,-169.7,1041.5
03/20/19 18:44:41.677,1012.5,-257.9,539.1
03/20/19 18:44:41.779,1593.4,-40.5,148.7
03/20/19 18:44:41.883,1529.5,-253.7,286.3
03/20/19 18:44:41.986,508.5,-69.9,68.9
03/20/19 18:44:42.089,1178.9,-56.7,-27.6
03/20/19 18:44:42.192,553.1,199.1,-65.1
03/20/19 18:44:42.295,1081.6,-480.3,-305.2
03/20/19 18:44:42.398,1209.3,-764.6,-117.2
03/20/19 18:44:42.502,1092.0,-733.2,72.8
03/20/19 18:44:42.604,283.6,101.1,-75.3
03/20/19 18:44:42.707,968.5,256.2,-420.6
03/20/19 18:44:42.811,920.7,-330.2,-830.4
03/20/19 18:44:42.914,1806.0,-1370.4,1310.2
03/20/19 18:44:43.017,1292.6,-444.8,-109.3
03/20/19 18:44:43.120,757.6,-300.2,0.7
03/20/19 18:44:43.223,828.9,181.0,0.5
03/20/19 18:44:43.327,1092.1,-181.8,50.1
03/20/19 18:44:43.429,839.8,-104.3,112.4
03/20/19 18:44:43.532,1032.0,-62.2,214.3
03/20/19 18:44:43.636,1198.0,89.7,-176.8
03/20/19 18:44:43.739,639.7,-1173.3,-59.4
03/20/19 18:44:43.841,366.2,-728.6,254.7
03/20/19 18:44:43.945,1140.8,-546.7,180.6
03/20/19 18:44:44.049,1194.0,-81.7,-93.5
03/20/19 18:44:44.152,1352.4,291.0,-219.1
03/20/19 18:44:44.254,846.3,-368.6,-88.3
03/20/19 18:44:44.358,374.1,-1438.3,598.6
03/20/19 18:44:44.461,1246.0,-579.1,437.1
03/20/19 18:44:44.564,963.6,-232.9,255.3
03/20/19 18:44:44.667,1100.3,35.5,701.5
03/20/19 18:44:44.770,387.6,-209.7,511.4
03/20/19 18:44:44.874,1296.7,-1528.2,629.3
03/20/19 18:44:44.977,465.6,-500.1,317.7
03/20/19 18:44:45.080,1380.0,-86.1,-103.5
03/20/19 18:44:45.183,1095.2,115.6,118.5
03/20/19 18:44:45.287,732.0,-500.0,308.7
03/20/19 18:44:45.390,288.8,-1166.2,396.3
03/20/19 18:44:45.492,1052.3,-185.5,-123.6
03/20/19 18:44:45.596,765.5,-225.0,298.8
03/20/19 18:44:45.699,1186.5,-151.6,286.1
03/20/19 18:44:45.803,756.8,-208.2,245.0
03/20/19 18:44:45.905,238.0,-719.9,343.7
03/20/19 18:44:46.008,-1996.3,-1102.8,-69.4
03/20/19 18:44:46.112,-170.7,-468.0,39.7
03/20/19 18:44:46.215,984.2,-103.3,-90.0
03/20/19 18:44:46.318,1135.8,-121.1,-58.2
03/20/19 18:44:46.421,990.7,-392.8,-43.4
03/20/19 18:44:46.525,915.2,-546.7,-14.4
03/20/19 18:44:46.628,834.5,-403.3,31.8
03/20/19 18:44:46.730,941.3,-241.9,-133.8
03/20/19 18:44:46.834,1002.7,-218.9,-165.0
03/20/19 18:44:46.937,993.6,-266.8,-105.6
03/20/19 18:44:47.040,940.0,-334.9,-69.4
03/20/19 18:44:47.143,909.4,-246.9,-124.7
03/20/19 18:44:47.246,970.3,-258.9,-151.8
03/20/19 18:44:47.350,918.8,-283.4,-85.1
03/20/19 18:44:47.453,964.9,-291.8,-119.4
03/20/19 18:44:47.555,964.8,-341.1,-125.2
03/20/19 18:44:47.659,867.4,-383.3,-73.6
03/20/19 18:44:47.762,907.4,-333.5,-96.3
03/20/19 18:44:47.865,965.5,-326.7,-49.2
03/20/19 18:44:47.968,960.1,-305.8,-39.0
03/20/19 18:44:48.071,923.4,-251.1,-89.5
03/20/19 18:44:48.175,924.9,-317.9,-57.9
03/20/19 18:44:48.278,930.7,-330.1,-54.0
03/20/19 18:44:48.380,979.7,-298.2,-72.5
03/20/19 18:44:48.484,1006.1,-299.3,-65.8
03/20/19 18:44:48.587,1086.7,-193.5,-87.8
03/20/19 18:44:48.690,952.2,-164.5,-40.4
03/20/19 18:44:48.793,972.5,-170.3,-3.0
03/20/19 18:44:48.896,862.9,-210.6,55.7
03/20/19 18:44:48.999,927.0,-187.9,71.7
03/20/19 18:44:49.103,824.2,-153.3,-15.2
03/20/19 18:44:49.205,949.7,-279.1,-63.3
03/20/19 18:44:49.309,1126.7,-327.8,154.6
03/20/19 18:44:49.412,992.0,-235.2,-134.6
03/20/19 18:44:49.515,892.2,-239.9,-160.6
03/20/19 18:44:49.618,970.2,-383.9,-26.5
03/20/19 18:44:49.721,920.5,-365.2,-75.5
03/20/19 18:44:49.825,891.6,-340.1,-55.9
03/20/19 18:44:49.928,896.5,-341.4,-0.1
03/20/19 18:44:50.031,952.1,-392.5,-66.4
03/20/19 18:44:50.134,881.1,-521.4,-12.4
03/20/19 18:44:50.237,863.2,-564.0,-105.3
03/20/19 18:44:50.341,1019.8,-295.2,-109.4
03/20/19 18:44:50.443,842.8,-289.1,19.8
03/20/19 18:44:50.546,1120.4,-628.6,-34.5
03/20/19 18:44:50.650,904.3,-472.0,-43.7
03/20/19 18:44:50.753,929.3,-532.0,89.4
03/20/19 18:44:50.855,852.2,-348.9,-50.1
03/20/19 18:44:50.959,1026.7,-460.0,-118.5
03/20/19 18:44:51.062,952.1,-398.8,-106.0
03/20/19 18:44:51.165,901.2,-432.7,-91.3
03/20/19 18:44:51.268,896.1,-400.4,-82.5
03/20/19 18:44:51.371,883.0,-421.4,-95.2
03/20/19 18:44:51.474,866.2,-443.2,-92.7
03/20/19 18:44:51.578,889.6,-461.2,-83.2
03/20/19 18:44:51.680,885.5,-468.5,-26.1
03/20/19 18:44:51.784,892.7,-461.3,-46.2
03/20/19 18:44:51.887,877.0,-463.7,-34.3
03/20/19 18:44:51.990,880.8,-469.5,-22.3
03/20/19 18:44:52.093,873.7,-487.5,-24.2
03/20/19 18:44:52.196,857.4,-484.9,-41.4
03/20/19 18:44:52.299,852.5,-520.9,12.1
03/20/19 18:44:52.402,858.3,-530.3,6.2
03/20/19 18:44:52.505,850.0,-556.4,27.3
03/20/19 18:44:52.608,858.1,-561.0,-25.5
03/20/19 18:44:52.712,870.2,-566.0,52.5
03/20/19 18:44:52.815,820.4,-592.1,92.3
03/20/19 18:44:52.918,849.8,-567.6,141.9
03/20/19 18:44:53.021,814.2,-511.5,166.3
03/20/19 18:44:53.125,851.6,-375.0,170.4
03/20/19 18:44:53.228,906.9,-345.1,154.6
03/20/19 18:44:53.330,1033.3,-365.3,166.5
03/20/19 18:44:53.434,1018.7,-298.0,165.4
03/20/19 18:44:53.537,1041.9,-277.0,123.8
03/20/19 18:44:53.640,959.3,-360.5,134.0
03/20/19 18:44:53.742,833.6,-301.1,144.3
03/20/19 18:44:53.846,768.9,-321.1,233.1
03/20/19 18:44:53.949,726.9,-291.4,283.5
03/20/19 18:44:54.053,1135.8,-479.0,300.1
03/20/19 18:44:54.155,764.2,-241.1,210.0
03/20/19 18:44:54.258,1029.6,-216.3,96.6
03/20/19 18:44:54.362,1030.8,-201.4,156.0
03/20/19 18:44:54.465,1030.3,-193.0,174.8
03/20/19 18:44:54.567,961.6,-270.7,94.8
03/20/19 18:44:54.671,991.3,-270.7,93.6
03/20/19 18:44:54.774,963.3,-212.3,34.8
03/20/19 18:44:54.877,1272.7,89.4,-214.0
03/20/19 18:44:54.980,1023.2,174.6,-97.2
03/20/19 18:44:55.083,840.9,9.6,2.9
03/20/19 18:44:55.187,703.6,-242.7,-42.8
03/20/19 18:44:55.290,864.2,-525.4,57.6
03/20/19 18:44:55.392,836.5,-856.3,229.3
03/20/19 18:44:55.495,827.8,-167.4,191.8
03/20/19 18:44:55.599,973.1,-538.3,267.4
03/20/19 18:44:55.702,1070.1,-448.3,131.6
03/20/19 18:44:55.805,1036.5,206.9,232.4
03/20/19 18:44:55.908,669.9,-277.4,58.1
03/20/19 18:44:56.012,730.0,-1080.2,211.4
03/20/19 18:44:56.115,1126.1,-433.4,-15.9
03/20/19 18:44:56.217,926.0,20.8,233.0
03/20/19 18:44:56.321,857.7,5.4,210.5
03/20/19 18:44:56.424,772.6,-62.8,383.5
03/20/19 18:44:56.527,821.4,90.2,113.0
03/20/19 18:44:56.629,1296.3,-387.0,-349.6
03/20/19 18:44:56.733,-601.4,-569.9,933.2
03/20/19 18:44:56.836,652.3,333.5,883.6
03/20/19 18:44:56.939,1091.3,-452.9,121.8
03/20/19 18:44:57.042,-1998.1,-629.3,15.8
03/20/19 18:44:57.145,359.9,-282.5,176.3
03/20/19 18:44:57.248,198.1,-166.3,217.8
03/20/19 18:44:57.352,556.8,-791.8,174.8
03/20/19 18:44:57.454,1684.6,-1130.0,601.7
03/20/19 18:44:57.557,-1989.5,-1104.2,833.5
03/20/19 18:44:57.660,1020.3,-295.0,711.3
03/20/19 18:44:57.764,1101.1,166.6,406.3
03/20/19 18:44:57.866,689.9,-29.7,708.2
03/20/19 18:44:57.969,1223.2,-280.0,174.3
03/20/19 18:44:58.073,1044.0,-426.9,-545.1
03/20/19 18:44:58.176,1021.3,429.4,-149.8
03/20/19 18:44:58.279,626.1,305.3,15.8
03/20/19 18:44:58.382,781.6,-414.2,-72.7
03/20/19 18:44:58.485,889.9,-430.0,-27.8
03/20/19 18:44:58.589,1011.4,316.1,-477.4
03/20/19 18:44:58.691,924.0,68.2,-667.5
03/20/19 18:44:58.794,997.2,-460.2,-412.7
03/20/19 18:44:58.898,1991.3,-562.4,-599.8
03/20/19 18:44:58.001,344.2,-264.9,436.2
03/20/19 18:44:59.104,515.3,-407.8,915.2
03/20/19 18:44:59.207,377.0,-278.7,558.8
03/20/19 18:44:59.311,576.0,-362.2,719.1
03/20/19 18:44:59.414,161.9,-1144.8,708.1
03/20/19 18:44:59.516,791.4,-49.8,913.0
03/20/19 18:44:59.619,655.9,-169.5,921.0
03/20/19 18:44:59.723,482.1,-314.5,472.7
03/20/19 18:44:59.826,826.1,31.3,-351.3
03/20/19 18:44:59.928,1250.0,-85.2,-424.0
03/20/19 18:45:00.032,1386.4,19.9,-430.8
03/20/19 18:45:00.135,966.7,-337.1,81.6
03/20/19 18:45:00.239,883.8,92.0,280.5
03/20/19 18:45:00.341,661.3,89.1,-229.4
03/20/19 18:45:00.444,1021.1,-781.8,-61.2
03/20/19 18:45:00.548,1200.3,-500.1,-273.3
03/20/19 18:45:00.651,1204.4,-691.3,122.6
03/20/19 18:45:00.753,1031.6,-92.2,279.9
03/20/19 18:45:00.857,894.4,187.1,-56.1
03/20/19 18:45:00.960,865.5,-271.7,-743.7
03/20/19 18:45:01.064,1172.5,-1589.2,997.6
03/20/19 18:45:01.166,1412.2,-520.3,295.2
03/20/19 18:45:01.270,1249.6,-390.2,40.0
03/20/19 18:45:01.373,1022.5,1.1,-72.7
03/20/19 18:45:01.476,951.4,204.3,-10.3
03/20/19 18:45:01.579,1004.4,-120.4,91.6
03/20/19 18:45:01.682,1469.5,-67.2,82.0
03/20/19 18:45:01.785,972.3,-111.2,214.6
03/20/19 18:45:01.889,1087.5,-704.3,-159.1
03/20/19 18:45:01.991,1044.7,-511.7,184.6
03/20/19 18:45:02.094,547.7,-655.3,318.4
03/20/19 18:45:02.198,1148.3,-910.7,496.1
03/20/19 18:45:02.301,1629.6,-146.2,128.0
03/20/19 18:45:02.404,1321.2,283.7,249.6
03/20/19 18:45:02.507,786.5,-131.7,112.2
03/20/19 18:45:02.610,888.2,-505.3,143.6
03/20/19 18:45:02.714,1004.4,-340.6,31.0
03/20/19 18:45:02.816,315.1,-796.0,503.1
03/20/19 18:45:02.920,1044.7,-650.8,426.0
03/20/19 18:45:03.023,1561.3,-297.8,21.0
03/20/19 18:45:03.127,1572.5,100.3,132.8
03/20/19 18:45:03.229,973.3,-255.0,139.6
03/20/19 18:45:03.332,1009.2,-1374.5,400.8
03/20/19 18:45:03.436,775.4,-372.2,291.6
03/20/19 18:45:03.539,1051.2,173.2,-2.5
03/20/19 18:45:03.641,704.2,-1224.2,405.4
03/20/19 18:45:03.745,464.5,-556.4,221.2
03/20/19 18:45:03.848,1018.5,123.5,-35.9
03/20/19 18:45:03.951,1021.7,-536.0,-304.9
03/20/19 18:45:04.054,1007.7,-754.4,-41.8
03/20/19 18:45:04.158,503.3,-414.4,107.4
03/20/19 18:45:04.261,528.6,-408.5,171.2
03/20/19 18:45:04.364,893.9,-294.8,112.2
03/20/19 18:45:04.467,1078.7,-365.1,7.3
03/20/19 18:45:04.570,806.5,-421.5,-21.5
03/20/19 18:45:04.673,868.5,-395.3,-27.5
03/20/19 18:45:04.777,1055.8,-336.3,-30.4
03/20/19 18:45:04.879,1001.1,-231.6,-119.4
03/20/19 18:45:04.983,995.2,-221.5,-117.7
03/20/19 18:45:05.086,989.4,-238.1,-123.0
03/20/19 18:45:05.190,966.4,-248.8,-141.2
03/20/19 18:45:05.292,937.4,-219.3,-155.9
03/20/19 18:45:05.395,995.3,-183.5,-153.0
03/20/19 18:45:05.498,971.7,-104.7,-120.7
03/20/19 18:45:05.602,1008.8,-65.3,-179.2
03/20/19 18:45:05.704,929.7,-60.9,-178.0
03/20/19 18:45:05.807,924.5,-24.7,-133.0
03/20/19 18:45:05.911,948.3,-32.6,-69.9
03/20/19 18:45:06.014,1153.9,-173.1,-151.4
03/20/19 18:45:06.116,982.5,-162.9,-45.7
03/20/19 18:45:06.220,965.4,-121.2,-98.0
03/20/19 18:45:06.323,991.6,-106.9,-105.8
03/20/19 18:45:06.426,1020.5,-66.6,-126.0
03/20/19 18:45:06.529,1007.0,-79.4,-129.9
03/20/19 18:45:06.632,957.0,-56.1,-106.9
03/20/19 18:45:06.735,970.1,-22.2,-129.9
03/20/19 18:45:06.839,998.3,-168.9,-173.6
03/20/19 18:45:06.941,925.5,-248.1,-199.3
03/20/19 18:45:07.045,978.6,-206.2,-104.6
03/20/19 18:45:07.148,947.4,-195.0,-161.5
03/20/19 18:45:07.251,895.8,-233.3,-106.1
03/20/19 18:45:07.354,982.8,-252.8,-108.0
03/20/19 18:45:07.457,942.9,-244.7,-137.5
03/20/19 18:45:07.560,924.1,-203.3,-104.1
03/20/19 18:45:07.664,973.7,-148.7,-112.5
03/20/19 18:45:07.766,943.7,-144.4,-131.8
03/20/19 18:45:07.869,993.9,-123.5,-162.1
03/20/19 18:45:07.973,997.0,-143.9,-175.0
03/20/19 18:45:08.076,964.5,-164.5,-181.4
03/20/19 18:45:08.179,990.6,-150.2,-201.5
03/20/19 18:45:08.282,1008.8,-157.0,-154.7
03/20/19 18:45:08.385,1067.0,-208.9,-99.0
03/20/19 18:45:08.489,940.6,-175.4,-60.6
03/20/19 18:45:08.591,796.2,-105.3,-8.4
03/20/19 18:45:08.694,1077.3,-211.1,-4.1
03/20/19 18:45:08.798,884.3,-129.9,-1.8
03/20/19 18:45:08.901,1081.0,-107.0,-153.7
03/20/19 18:45:08.003,980.5,-156.0,-88.0
03/20/19 18:45:09.107,934.0,-101.7,-250.6
03/20/19 18:45:09.210,810.4,80.9,-346.4
03/20/19 18:45:09.314,1027.1,403.9,-365.1
03/20/19 18:45:09.416,949.1,218.3,-180.9
03/20/19 18:45:09.519,769.8,-19.1,-205.9
03/20/19 18:45:09.623,693.4,-379.1,-81.6
03/20/19 18:45:09.726,736.5,-704.6,807.8
03/20/19 18:45:09.828,1102.6,-616.6,486.3
03/20/19 18:45:09.932,1110.1,191.2,371.1
03/20/19 18:45:10.035,879.6,12.3,153.7
03/20/19 18:45:10.139,777.1,-191.5,453.4
03/20/19 18:45:10.241,1122.5,-506.8,-32.6
03/20/19 18:45:10.344,761.3,-575.5,359.0
03/20/19 18:45:10.448,712.7,69.1,1148.1
03/20/19 18:45:10.551,182.6,-248.1,363.2
03/20/19 18:45:10.653,1425.5,-642.9,340.1
03/20/19 18:45:10.757,1485.3,-292.9,150.1
03/20/19 18:45:10.860,74.5,156.4,353.7
03/20/19 18:45:10.963,-139.0,-424.8,15.8
03/20/19 18:45:11.066,913.7,-667.3,498.3
03/20/19 18:45:11.169,1023.5,-706.4,1110.1
03/20/19 18:45:11.272,588.7,-566.6,421.3
03/20/19 18:45:11.375,538.0,-625.2,372.9
03/20/19 18:45:11.478,1239.9,-112.2,452.7
03/20/19 18:45:11.581,845.5,292.6,483.3
03/20/19 18:45:11.684,114.3,-120.0,951.8
03/20/19 18:45:11.788,817.9,-808.5,-518.0
03/20/19 18:45:11.890,844.1,-146.3,-173.1
03/20/19 18:45:11.993,1387.2,129.0,-434.8
03/20/19 18:45:12.097,717.3,149.4,-515.9
03/20/19 18:45:12.200,1074.0,-33.0,-701.1
03/20/19 18:45:12.302,971.5,-526.2,-301.1
03/20/19 18:45:12.406,1039.9,-545.9,-666.7
03/20/19 18:45:12.509,594.3,-184.0,212.0
03/20/19 18:45:12.612,526.9,-327.4,778.0
03/20/19 18:45:12.715,690.8,-372.9,596.9
03/20/19 18:45:12.818,508.7,-479.5,701.8
03/20/19 18:45:12.921,545.8,-149.1,240.0
03/20/19 18:45:13.025,599.7,-980.8,489.2
03/20/19 18:45:13.127,-28.9,-733.7,910.7
03/20/19 18:45:13.230,1243.1,-550.3,1051.9
03/20/19 18:45:13.334,401.7,-278.6,776.2
03/20/19 18:45:13.437,827.5,-112.9,802.2
03/20/19 18:45:13.539,535.8,-415.2,845.2
03/20/19 18:45:13.643,1267.7,-323.8,-57.4
03/20/19 18:45:13.746,1489.6,-220.6,-66.3
03/20/19 18:45:13.849,1313.7,-152.4,-156.6
03/20/19 18:45:13.952,758.4,-30.7,-16.0
03/20/19 18:45:14.055,605.1,-295.1,-2.7
03/20/19 18:45:14.158,941.4,-366.2,33.5
03/20/19 18:45:14.261,1193.8,-386.1,-113.0
03/20/19 18:45:14.364,1309.1,-1045.8,145.8
03/20/19 18:45:14.467,1200.8,-221.3,-103.9
03/20/19 18:45:14.571,889.6,154.9,248.5
03/20/19 18:45:14.674,923.7,-73.5,-740.5
03/20/19 18:45:14.777,901.0,-535.7,-637.0
03/20/19 18:45:14.880,533.9,-708.0,617.1
03/20/19 18:45:14.983,1285.8,-240.9,2.4
03/20/19 18:45:15.087,782.1,-42.5,48.2
03/20/19 18:45:15.189,973.9,93.4,51.7
03/20/19 18:45:15.293,835.6,-114.6,157.3
03/20/19 18:45:15.396,1188.6,-448.8,190.6
03/20/19 18:45:15.499,576.5,-146.5,167.0
03/20/19 18:45:15.601,839.6,-262.1,-235.2
03/20/19 18:45:15.705,173.1,-1603.1,478.7
03/20/19 18:45:15.808,735.0,-734.1,224.5
03/20/19 18:45:15.912,1097.0,-504.9,86.0
03/20/19 18:45:16.014,976.5,-202.6,-144.3
03/20/19 18:45:16.118,1467.0,342.0,-471.7
03/20/19 18:45:16.221,931.7,-129.0,-357.9
03/20/19 18:45:16.324,250.5,-939.4,3.8
03/20/19 18:45:16.427,350.3,-926.2,672.8
03/20/19 18:45:16.530,1060.7,-591.9,758.0
03/20/19 18:45:16.633,1989.1,343.7,-291.5
03/20/19 18:45:16.737,816.5,70.0,39.3
03/20/19 18:45:16.839,794.2,-1419.9,280.8
03/20/19 18:45:16.943,343.4,-400.1,244.7
03/20/19 18:45:17.046,786.5,-65.0,152.8
03/20/19 18:45:17.150,1094.7,-718.6,-295.2
03/20/19 18:45:17.252,926.1,-804.7,-37.5
03/20/19 18:45:17.356,878.5,-399.7,3.0
03/20/19 18:45:17.459,554.6,-370.6,56.9
03/20/19 18:45:17.562,1082.5,-256.9,-107.4
03/20/19 18:45:17.665,899.3,-423.6,-64.4
03/20/19 18:45:17.768,808.7,-432.0,32.6
03/20/19 18:45:17.872,1045.1,-304.3,-143.5
03/20/19 18:45:17.975,998.0,-175.0,-178.1
03/20/19 18:45:18.077,1000.5,-202.7,-168.1
03/20/19 18:45:18.181,1002.6,-213.2,-177.5
03/20/19 18:45:18.284,1032.4,-177.4,-198.5
03/20/19 18:45:18.387,975.1,-76.3,-209.7
03/20/19 18:45:18.490,973.3,-34.9,-248.8
03/20/19 18:45:18.593,901.3,-7.9,-201.8
03/20/19 18:45:18.697,922.9,-45.0,-200.3
03/20/19 18:45:18.800,913.6,-0.9,-179.0
03/20/19 18:45:18.902,917.9,8.6,-86.9
03/20/19 18:45:19.005,937.1,-94.4,-229.4
03/20/19 18:45:19.109,970.1,-130.0,-125.5
03/20/19 18:45:19.212,1010.8,-128.6,-170.7
03/20/19 18:45:19.314,1023.2,-177.6,-154.8
03/20/19 18:45:19.418,947.1,-162.6,-187.4
03/20/19 18:45:19.521,966.9,-167.6,-190.6
03/20/19 18:45:19.624,949.6,-130.0,-165.9
03/20/19 18:45:19.727,993.9,-96.4,-173.5
03/20/19 18:45:19.830,953.3,-67.4,-130.8
03/20/19 18:45:19.933,966.2,10.9,-148.2
03/20/19 18:45:20.037,974.5,-76.7,-236.1
03/20/19 18:45:20.139,952.9,-139.6,-195.1
03/20/19 18:45:20.243,935.1,-174.5,-262.7
03/20/19 18:45:20.346,937.0,-155.1,-246.1
03/20/19 18:45:20.449,925.9,-219.4,-230.7
03/20/19 18:45:20.552,942.1,-210.3,-210.2
03/20/19 18:45:20.655,1034.9,-154.3,-239.2
03/20/19 18:45:20.758,1026.7,-136.5,-209.2
03/20/19 18:45:20.862,965.9,-213.9,-129.7
03/20/19 18:45:20.964,900.8,-101.7,-133.5
03/20/19 18:45:21.067,1013.8,-19.3,-158.5
03/20/19 18:45:21.171,982.8,-99.4,-120.6
03/20/19 18:45:21.274,984.5,-97.7,-41.4
03/20/19 18:45:21.376,1121.5,131.1,118.2
03/20/19 18:45:21.480,1030.0,176.9,-65.1
03/20/19 18:45:21.583,943.6,22.7,-228.8
03/20/19 18:45:21.686,764.0,-228.8,-86.5
03/20/19 18:45:21.789,865.7,-503.6,87.7
03/20/19 18:45:21.892,815.9,-472.2,-131.3
03/20/19 18:45:21.995,1031.3,-79.2,474.6
03/20/19 18:45:22.099,850.8,-489.6,170.3
03/20/19 18:45:22.201,1004.1,-735.2,25.1
03/20/19 18:45:22.304,872.8,145.4,395.2
03/20/19 18:45:22.408,643.2,-239.2,276.2
03/20/19 18:45:22.511,1732.6,-475.7,-201.5
03/20/19 18:45:22.613,329.2,-511.1,-50.6
03/20/19 18:45:22.717,1409.9,-65.0,-241.6
03/20/19 18:45:22.820,1138.8,169.3,64.5
