,Date-Time,Yaw[0](deg),Pitch[0](deg),Roll[0](deg),Yaw[1](deg),Pitch[1](deg),Roll[1](deg)
4875,2019-10-22T19:38:05Z, 275.12,-24.76,73.41,0.00,0.60,0.00
4876,2019-10-22T19:38:06Z, 275.16,-24.69,73.37,0.00,0.60,0.00
4877,2019-10-22T19:38:08Z, 275.25,-24.61,73.37,0.00,0.60,0.00
4878,2019-10-22T19:38:10Z, 275.32,-24.62,73.37,0.00,0.60,0.00
4879,2019-10-22T19:38:12Z, 275.27,-24.72,73.41,0.00,0.60,0.00
4880,2019-10-22T19:38:13Z, 275.28,-24.76,73.41,0.00,0.60,0.00
4881,2019-10-22T19:38:15Z, 275.26,-24.76,73.40,0.00,0.60,0.00
4882,2019-10-22T19:38:17Z, 275.24,-24.74,73.39,0.00,0.60,0.00
4883,2019-10-22T19:38:18Z, 275.21,-24.76,73.38,0.00,0.60,0.00
4884,2019-10-22T19:38:21Z, 275.28,-24.66,73.38,0.00,0.60,0.00
4885,2019-10-22T19:38:23Z, 275.18,-24.80,73.41,0.00,0.60,0.00
4886,2019-10-22T19:38:26Z, 275.27,-24.64,73.41,0.00,0.60,0.00
4887,2019-10-22T19:38:28Z, 275.24,-24.71,73.41,0.00,0.60,0.00
4888,2019-10-22T19:38:29Z, 275.29,-24.70,73.39,0.00,0.60,0.00
4889,2019-10-22T19:38:33Z, 275.34,-24.67,73.39,0.00,0.60,0.00
4890,2019-10-22T19:38:34Z, 275.32,-24.73,73.38,0.00,0.60,0.00
4891,2019-10-22T19:38:35Z, 275.28,-24.78,73.39,0.00,0.60,0.00
4892,2019-10-22T19:38:39Z, 275.32,-24.55,73.50,0.00,0.60,0.00
4893,2019-10-22T19:38:40Z, 275.39,-24.63,73.43,0.00,0.60,0.00
4894,2019-10-22T19:38:42Z, 275.33,-24.80,73.40,0.00,0.60,0.00
4895,2019-10-22T19:38:44Z, 275.35,-24.78,73.40,0.00,0.60,0.00
4896,2019-10-22T19:38:48Z, 275.34,-24.76,73.39,0.00,0.60,0.00
4897,2019-10-22T19:38:49Z, 275.33,-24.70,73.42,0.00,0.60,0.00
4898,2019-10-22T19:38:52Z, 275.30,-24.77,73.40,0.00,0.60,0.00
4899,2019-10-22T19:38:54Z, 275.27,-24.76,73.46,0.00,0.60,0.00
4900,2019-10-22T19:38:57Z, 275.15,-24.90,73.42,0.00,0.60,0.00
4901,2019-10-22T19:38:59Z, 275.16,-24.76,73.36,0.00,0.60,0.00
4902,2019-10-22T19:39:00Z, 275.20,-24.67,73.38,0.00,0.60,0.00
4903,2019-10-22T19:39:02Z, 275.20,-24.74,73.37,0.00,0.60,0.00
4904,2019-10-22T19:39:04Z, 275.26,-24.64,73.34,0.00,0.60,0.00
4905,2019-10-22T19:39:06Z, 275.21,-24.76,73.40,0.00,0.60,0.00
4906,2019-10-22T19:39:08Z, 275.27,-24.68,73.38,0.00,0.60,0.00
4907,2019-10-22T19:39:11Z, 275.31,-24.71,73.37,0.00,0.60,0.00
4908,2019-10-22T19:39:13Z, 275.32,-24.72,73.35,0.00,0.60,0.00
4909,2019-10-22T19:39:15Z, 275.24,-24.75,73.40,0.00,0.60,0.00
4910,2019-10-22T19:39:16Z, 275.20,-24.82,73.40,0.00,0.60,0.00
4911,2019-10-22T19:39:18Z, 275.20,-24.74,73.38,0.00,0.60,0.00
4912,2019-10-22T19:39:21Z, 275.20,-24.73,73.37,0.00,0.60,0.00
4913,2019-10-22T19:39:22Z, 275.24,-24.69,73.33,0.00,0.60,0.00
4914,2019-10-22T19:39:24Z, 275.17,-24.76,73.41,0.00,0.60,0.00
4915,2019-10-22T19:39:26Z, 275.19,-24.76,73.34,0.00,0.60,0.00
4916,2019-10-22T19:39:27Z, 275.17,-24.77,73.38,0.00,0.60,0.00
4917,2019-10-22T19:39:28Z, 275.16,-24.78,73.38,0.00,0.60,0.00
4918,2019-10-22T19:39:33Z, 275.10,-24.79,73.41,0.00,0.60,0.00
4919,2019-10-22T19:39:34Z, 275.18,-24.67,73.40,0.00,0.60,0.00
4920,2019-10-22T19:39:36Z, 275.18,-24.72,73.37,0.00,0.60,0.00
4921,2019-10-22T19:39:37Z, 275.16,-24.74,73.39,0.00,0.60,0.00
4922,2019-10-22T19:39:40Z, 275.22,-24.64,73.35,0.00,0.60,0.00
4923,2019-10-22T19:39:43Z, 275.32,-24.64,73.32,0.00,0.60,0.00
4924,2019-10-22T19:39:44Z, 275.29,-24.70,73.38,0.00,0.60,0.00
4925,2019-10-22T19:39:45Z, 275.31,-24.69,73.40,0.00,0.60,0.00
4926,2019-10-22T19:39:48Z, 275.27,-24.76,73.41,0.00,0.60,0.00
4927,2019-10-22T19:39:50Z, 275.36,-24.66,73.37,0.00,0.60,0.00
4928,2019-10-22T19:39:52Z, 275.30,-24.79,73.40,0.00,0.60,0.00
4929,2019-10-22T19:39:53Z, 275.30,-24.81,73.36,0.00,0.60,0.00
4930,2019-10-22T19:39:55Z, 275.28,-24.76,73.41,0.00,0.60,0.00
4931,2019-10-22T19:39:58Z, 275.31,-24.65,73.38,0.00,0.60,0.00
4932,2019-10-22T19:39:58Z, 275.23,-24.79,73.42,0.00,0.60,0.00
4933,2019-10-22T19:40:00Z, 275.37,-24.64,73.36,0.00,0.60,0.00
4934,2019-10-22T19:40:02Z, 275.38,-24.67,73.40,0.00,0.60,0.00
4935,2019-10-22T19:40:04Z, 275.38,-24.73,73.37,0.00,0.60,0.00
4936,2019-10-22T19:40:05Z, 275.42,-24.71,73.36,0.00,0.60,0.00
4937,2019-10-22T19:40:08Z, 275.44,-24.70,73.36,0.00,0.60,0.00
4938,2019-10-22T19:40:09Z, 275.35,-24.82,73.41,0.00,0.60,0.00
4939,2019-10-22T19:40:10Z, 275.36,-24.77,73.40,0.00,0.60,0.00
4940,2019-10-22T19:40:13Z, 275.31,-24.85,73.37,0.00,0.60,0.00
4941,2019-10-22T19:40:15Z, 275.32,-24.79,73.35,0.00,0.60,0.00
4942,2019-10-22T19:40:16Z, 275.36,-24.68,73.35,0.00,0.60,0.00
4943,2019-10-22T19:40:17Z, 275.27,-24.83,73.40,0.00,0.60,0.00
4944,2019-10-22T19:40:21Z, 275.37,-24.64,73.39,0.00,0.60,0.00
4945,2019-10-22T19:40:23Z, 275.34,-24.79,73.35,0.00,0.60,0.00
4946,2019-10-22T19:40:25Z, 275.30,-24.79,73.37,0.00,0.60,0.00
4947,2019-10-22T19:40:27Z, 275.29,-24.71,73.39,0.00,0.60,0.00
4948,2019-10-22T19:40:29Z, 275.30,-24.71,73.39,0.00,0.60,0.00
4949,2019-10-22T19:40:31Z, 275.28,-24.76,73.39,0.00,0.60,0.00
4950,2019-10-22T19:40:33Z, 275.32,-24.67,73.40,0.00,0.60,0.00
4951,2019-10-22T19:40:35Z, 275.28,-24.76,73.40,0.00,0.60,0.00
4952,2019-10-22T19:40:37Z, 275.26,-24.73,73.39,0.00,0.60,0.00
4953,2019-10-22T19:40:39Z, 275.30,-24.72,73.33,0.00,0.60,0.00
4954,2019-10-22T19:40:41Z, 275.26,-24.82,73.37,0.00,0.60,0.00
4955,2019-10-22T19:40:43Z, 275.27,-24.65,73.38,0.00,0.60,0.00
4956,2019-10-22T19:40:45Z, 275.05,-25.11,73.41,0.00,0.60,0.00
4957,2019-10-22T19:40:47Z, 275.11,-24.82,73.39,0.00,0.60,0.00
4958,2019-10-22T19:40:49Z, 275.13,-24.71,73.41,0.00,0.60,0.00
4959,2019-10-22T19:40:51Z, 275.16,-24.64,73.41,0.00,0.60,0.00
4960,2019-10-22T19:40:53Z, 275.15,-24.75,73.38,0.00,0.60,0.00
4961,2019-10-22T19:40:55Z, 275.14,-24.75,73.37,0.00,0.60,0.00
4962,2019-10-22T19:40:56Z, 275.09,-24.77,73.41,0.00,0.60,0.00
4963,2019-10-22T19:40:59Z, 275.14,-24.68,73.36,0.00,0.60,0.00
4964,2019-10-22T19:41:01Z, 275.07,-24.79,73.39,0.00,0.60,0.00
4965,2019-10-22T19:41:02Z, 275.11,-24.69,73.38,0.00,0.60,0.00
4966,2019-10-22T19:41:05Z, 275.15,-24.71,73.37,0.00,0.60,0.00
4967,2019-10-22T19:41:06Z, 275.20,-24.67,73.36,0.00,0.60,0.00
4968,2019-10-22T19:41:09Z, 275.23,-24.66,73.34,0.00,0.60,0.00
4969,2019-10-22T19:41:10Z, 275.33,-24.62,73.34,0.00,0.60,0.00
4970,2019-10-22T19:41:13Z, 275.32,-24.66,73.36,0.00,0.60,0.00
4971,2019-10-22T19:41:15Z, 275.26,-24.81,73.40,0.00,0.60,0.00
4972,2019-10-22T19:41:17Z, 275.40,-24.67,73.34,0.00,0.60,0.00
4973,2019-10-22T19:41:17Z, 275.36,-24.66,73.37,0.00,0.60,0.00
4974,2019-10-22T19:41:20Z, 275.43,-24.68,73.35,0.00,0.60,0.00
4975,2019-10-22T19:41:21Z, 275.44,-24.71,73.36,0.00,0.60,0.00
4976,2019-10-22T19:41:23Z, 275.42,-24.75,73.38,0.00,0.60,0.00
4977,2019-10-22T19:41:24Z, 275.40,-24.75,73.39,0.00,0.60,0.00
4978,2019-10-22T19:41:25Z, 275.40,-24.74,73.40,0.00,0.60,0.00
4979,2019-10-22T19:41:29Z, 275.39,-24.75,73.39,0.00,0.60,0.00
4980,2019-10-22T19:41:30Z, 275.43,-24.68,73.38,0.00,0.60,0.00
4981,2019-10-22T19:41:33Z, 275.43,-24.74,73.37,0.00,0.60,0.00
4982,2019-10-22T19:41:35Z, 275.43,-24.73,73.36,0.00,0.60,0.00
4983,2019-10-22T19:41:37Z, 275.41,-24.75,73.38,0.00,0.60,0.00
4984,2019-10-22T19:41:38Z, 275.44,-24.70,73.38,0.00,0.60,0.00
4985,2019-10-22T19:41:40Z, 275.39,-24.78,73.40,0.00,0.60,0.00
4986,2019-10-22T19:41:42Z, 275.41,-24.74,73.39,0.00,0.60,0.00
4987,2019-10-22T19:41:44Z, 275.36,-24.79,73.41,0.00,0.60,0.00
4988,2019-10-22T19:41:46Z, 275.37,-24.73,73.38,0.00,0.60,0.00
4989,2019-10-22T19:41:48Z, 275.30,-24.80,73.41,0.00,0.60,0.00
4990,2019-10-22T19:41:49Z, 275.29,-24.80,73.39,0.00,0.60,0.00
4991,2019-10-22T19:41:52Z, 275.30,-24.72,73.39,0.00,0.60,0.00
4992,2019-10-22T19:41:55Z, 275.25,-24.79,73.41,0.00,0.60,0.00
4993,2019-10-22T19:41:56Z, 275.31,-24.71,73.39,0.00,0.60,0.00
4994,2019-10-22T19:41:58Z, 275.26,-24.78,73.37,0.00,0.60,0.00
4995,2019-10-22T19:42:00Z, 275.22,-24.76,73.39,0.00,0.60,0.00
4996,2019-10-22T19:42:02Z, 275.23,-24.75,73.36,0.00,0.60,0.00
4997,2019-10-22T19:42:04Z, 275.14,-24.83,73.40,0.00,0.60,0.00
4998,2019-10-22T19:42:06Z, 275.17,-24.74,73.38,0.00,0.60,0.00
4999,2019-10-22T19:42:08Z, 275.16,-24.76,73.37,0.00,0.60,0.00
5000,2019-10-22T19:42:10Z, 275.16,-24.72,73.38,0.00,0.60,0.00
5001,2019-10-22T19:42:12Z, 275.09,-24.78,73.39,0.00,0.60,0.00
5002,2019-10-22T19:42:13Z, 275.09,-24.78,73.38,0.00,0.60,0.00
5003,2019-10-22T19:42:15Z, 275.12,-24.74,73.37,0.00,0.60,0.00
5004,2019-10-22T19:42:17Z, 275.17,-24.69,73.35,0.00,0.60,0.00
5005,2019-10-22T19:42:19Z, 275.12,-24.74,73.40,0.00,0.60,0.00
5006,2019-10-22T19:42:20Z, 275.22,-24.67,73.38,0.00,0.60,0.00
5007,2019-10-22T19:42:23Z, 275.19,-24.74,73.40,0.00,0.60,0.00
5008,2019-10-22T19:42:27Z, 275.14,-24.77,73.43,0.00,0.60,0.00
5009,2019-10-22T19:42:28Z, 275.20,-24.69,73.40,0.00,0.60,0.00
5010,2019-10-22T19:42:31Z, 275.18,-24.74,73.40,0.00,0.60,0.00
5011,2019-10-22T19:42:32Z, 275.20,-24.71,73.37,0.00,0.60,0.00
5012,2019-10-22T19:42:33Z, 275.10,-24.83,73.41,0.00,0.60,0.00
5013,2019-10-22T19:42:34Z, 275.10,-24.78,73.39,0.00,0.60,0.00
5014,2019-10-22T19:42:34Z, 275.13,-24.73,73.40,0.00,0.60,0.00
5015,2019-10-22T19:42:35Z, 275.18,-24.67,73.39,0.00,0.60,0.00
5016,2019-10-22T19:42:36Z, 275.18,-24.72,73.38,0.00,0.60,0.00
5017,2019-10-22T19:42:37Z, 275.23,-24.69,73.36,0.00,0.60,0.00
5018,2019-10-22T19:42:38Z, 275.21,-24.74,73.37,0.00,0.60,0.00
5019,2019-10-22T19:42:39Z, 275.14,-24.82,73.40,0.00,0.60,0.00
5020,2019-10-22T19:42:40Z, 275.04,-24.57,73.65,0.00,0.60,0.00
5021,2019-10-22T19:42:41Z, 275.14,-24.64,73.44,0.00,0.60,0.00
5022,2019-10-22T19:42:42Z, 275.21,-24.63,73.40,0.00,0.60,0.00
5023,2019-10-22T19:42:43Z, 275.24,-24.67,73.39,0.00,0.60,0.00
5024,2019-10-22T19:42:44Z, 275.27,-24.70,73.39,0.00,0.60,0.00
5025,2019-10-22T19:42:44Z, 275.25,-24.74,73.35,0.00,0.60,0.00
5026,2019-10-22T19:42:45Z, 275.21,-24.75,73.41,0.00,0.60,0.00
5027,2019-10-22T19:42:46Z, 275.27,-24.72,73.38,0.00,0.60,0.00
5028,2019-10-22T19:42:47Z, 275.22,-24.77,73.40,0.00,0.60,0.00
5029,2019-10-22T19:42:48Z, 275.23,-24.75,73.34,0.00,0.60,0.00
5030,2019-10-22T19:42:49Z, 275.24,-24.75,73.35,0.00,0.60,0.00
5031,2019-10-22T19:42:53Z, 275.22,-24.76,73.37,0.00,0.60,0.00
5032,2019-10-22T19:42:55Z, 275.26,-24.69,73.38,0.00,0.60,0.00
5033,2019-10-22T19:42:56Z, 275.23,-24.72,73.41,0.00,0.60,0.00
5034,2019-10-22T19:42:57Z, 275.24,-24.77,73.36,0.00,0.60,0.00
5035,2019-10-22T19:42:58Z, 275.17,-24.81,73.41,0.00,0.60,0.00
5036,2019-10-22T19:42:59Z, 275.25,-24.70,73.31,0.00,0.60,0.00
5037,2019-10-22T19:43:02Z, 275.24,-24.72,73.37,0.00,0.60,0.00
5038,2019-10-22T19:43:03Z, 275.14,-24.87,73.39,0.00,0.60,0.00
5039,2019-10-22T19:43:04Z, 275.12,-24.75,73.38,0.00,0.60,0.00
5040,2019-10-22T19:43:05Z, 275.17,-24.70,73.40,0.00,0.60,0.00
5041,2019-10-22T19:43:06Z, 275.19,-24.71,73.37,0.00,0.60,0.00
5042,2019-10-22T19:43:07Z, 275.10,-24.82,73.39,0.00,0.60,0.00
5043,2019-10-22T19:43:08Z, 275.17,-24.70,73.35,0.00,0.60,0.00
5044,2019-10-22T19:43:09Z, 275.26,-24.60,73.37,0.00,0.60,0.00
5045,2019-10-22T19:43:10Z, 275.24,-24.72,73.38,0.00,0.60,0.00
5046,2019-10-22T19:43:14Z, 275.26,-24.70,73.38,0.00,0.60,0.00
5047,2019-10-22T19:43:16Z, 275.17,-24.86,73.37,0.00,0.60,0.00
5048,2019-10-22T19:43:17Z, 275.20,-24.69,73.37,0.00,0.60,0.00
5049,2019-10-22T19:43:18Z, 275.26,-24.68,73.41,0.00,0.60,0.00
5050,2019-10-22T19:43:19Z, 275.31,-24.69,73.37,0.00,0.60,0.00
5051,2019-10-22T19:43:20Z, 275.21,-24.83,73.38,0.00,0.60,0.00
5052,2019-10-22T19:43:21Z, 275.25,-24.71,73.39,0.00,0.60,0.00
5053,2019-10-22T19:43:24Z, 275.22,-24.71,73.42,0.00,0.60,0.00
5054,2019-10-22T19:43:25Z, 275.29,-24.65,73.39,0.00,0.60,0.00
5055,2019-10-22T19:43:26Z, 275.37,-24.63,73.37,0.00,0.60,0.00
5056,2019-10-22T19:43:27Z, 275.32,-24.81,73.41,0.00,0.60,0.00
5057,2019-10-22T19:43:28Z, 275.32,-24.71,73.40,0.00,0.60,0.00
5058,2019-10-22T19:43:29Z, 275.39,-24.66,73.38,0.00,0.60,0.00
5059,2019-10-22T19:43:31Z, 275.37,-24.75,73.40,0.00,0.60,0.00
5060,2019-10-22T19:43:32Z, 275.32,-24.75,73.43,0.00,0.60,0.00
5061,2019-10-22T19:43:33Z, 275.41,-24.67,73.40,0.00,0.60,0.00
5062,2019-10-22T19:43:36Z, 275.40,-24.72,73.37,0.00,0.60,0.00
5063,2019-10-22T19:43:38Z, 275.31,-24.85,73.41,0.00,0.60,0.00
5064,2019-10-22T19:43:39Z, 275.19,-24.83,73.41,0.00,0.60,0.00
5065,2019-10-22T19:43:39Z, 275.24,-24.82,73.40,0.00,0.60,0.00
5066,2019-10-22T19:43:43Z, 275.24,-24.69,73.40,0.00,0.60,0.00
5067,2019-10-22T19:43:44Z, 275.20,-24.75,73.43,0.00,0.60,0.00
5068,2019-10-22T19:43:45Z, 275.10,-24.85,73.43,0.00,0.60,0.00
5069,2019-10-22T19:43:49Z, 275.08,-24.79,73.41,0.00,0.60,0.00
5070,2019-10-22T19:43:50Z, 275.10,-24.74,73.38,0.00,0.60,0.00
5071,2019-10-22T19:43:51Z, 275.13,-24.70,73.40,0.00,0.60,0.00
5072,2019-10-22T19:43:54Z, 275.14,-24.71,73.41,0.00,0.60,0.00
5073,2019-10-22T19:43:56Z, 275.08,-24.79,73.42,0.00,0.60,0.00
5074,2019-10-22T19:43:57Z, 275.13,-24.65,73.38,0.00,0.60,0.00
5075,2019-10-22T19:44:00Z, 275.23,-24.64,73.36,0.00,0.60,0.00
5076,2019-10-22T19:44:01Z, 275.25,-24.65,73.39,0.00,0.60,0.00
5077,2019-10-22T19:44:02Z, 275.15,-24.76,73.42,0.00,0.60,0.00
5078,2019-10-22T19:44:04Z, 275.20,-24.71,73.40,0.00,0.60,0.00
5079,2019-10-22T19:44:07Z, 275.21,-24.73,73.40,0.00,0.60,0.00
5080,2019-10-22T19:44:09Z, 275.29,-24.68,73.34,0.00,0.60,0.00
5081,2019-10-22T19:44:10Z, 275.30,-24.68,73.39,0.00,0.60,0.00
5082,2019-10-22T19:44:13Z, 275.31,-24.69,73.41,0.00,0.60,0.00
5083,2019-10-22T19:44:15Z, 275.28,-24.74,73.42,0.00,0.60,0.00
5084,2019-10-22T19:44:16Z, 275.46,-24.43,73.20,0.00,0.60,0.00
5085,2019-10-22T19:44:16Z, 275.40,-24.67,73.31,0.00,0.60,0.00
5086,2019-10-22T19:44:17Z, 275.41,-24.67,73.38,0.00,0.60,0.00
5087,2019-10-22T19:44:18Z, 275.40,-24.67,73.40,0.00,0.60,0.00
5088,2019-10-22T19:44:19Z, 275.46,-24.71,73.36,0.00,0.60,0.00
5089,2019-10-22T19:44:20Z, 275.44,-24.72,73.38,0.00,0.60,0.00
5090,2019-10-22T19:44:21Z, 275.42,-24.75,73.37,0.00,0.60,0.00
5091,2019-10-22T19:44:22Z, 275.50,-24.60,73.38,0.00,0.60,0.00
5092,2019-10-22T19:44:23Z, 275.42,-24.76,73.43,0.00,0.60,0.00
5093,2019-10-22T19:44:23Z, 275.44,-24.79,73.40,0.00,0.60,0.00
5094,2019-10-22T19:44:24Z, 275.50,-24.73,73.35,0.00,0.60,0.00
5095,2019-10-22T19:44:26Z, 275.43,-24.76,73.39,0.00,0.60,0.00
5096,2019-10-22T19:44:26Z, 275.50,-24.71,73.35,0.00,0.60,0.00
5097,2019-10-22T19:44:27Z, 275.39,-24.76,73.42,0.00,0.60,0.00
5098,2019-10-22T19:44:28Z, 275.39,-24.80,73.37,0.00,0.60,0.00
5099,2019-10-22T19:44:29Z, 275.41,-24.74,73.38,0.00,0.60,0.00
5100,2019-10-22T19:44:30Z, 275.34,-24.74,73.40,0.00,0.60,0.00
5101,2019-10-22T19:44:31Z, 275.38,-24.68,73.38,0.00,0.60,0.00
5102,2019-10-22T19:44:32Z, 275.33,-24.81,73.42,0.00,0.60,0.00
5103,2019-10-22T19:44:33Z, 275.29,-24.82,73.39,0.00,0.60,0.00
5104,2019-10-22T19:44:34Z, 275.30,-24.73,73.41,0.00,0.60,0.00
5105,2019-10-22T19:44:35Z, 275.27,-24.77,73.46,0.00,0.60,0.00
5106,2019-10-22T19:44:38Z, 275.23,-24.79,73.47,0.00,0.60,0.00
5107,2019-10-22T19:44:39Z, 275.25,-24.73,73.43,0.00,0.60,0.00
5108,2019-10-22T19:44:41Z, 275.26,-24.72,73.43,0.00,0.60,0.00
5109,2019-10-22T19:44:44Z, 275.30,-24.68,73.44,0.00,0.60,0.00
5110,2019-10-22T19:44:46Z, 275.25,-24.78,73.46,0.00,0.60,0.00
5111,2019-10-22T19:44:47Z, 275.31,-24.69,73.40,0.00,0.60,0.00
5112,2019-10-22T19:44:48Z, 275.34,-24.65,73.46,0.00,0.60,0.00
5113,2019-10-22T19:44:48Z, 275.26,-24.77,73.44,0.00,0.60,0.00
5114,2019-10-22T19:44:50Z, 275.30,-24.72,73.46,0.00,0.60,0.00
5115,2019-10-22T19:44:51Z, 275.26,-24.81,73.47,0.00,0.60,0.00
5116,2019-10-22T19:44:52Z, 275.18,-24.82,73.45,0.00,0.60,0.00
5117,2019-10-22T19:44:53Z, 275.24,-24.69,73.44,0.00,0.60,0.00
5118,2019-10-22T19:44:54Z, 275.26,-24.68,73.45,0.00,0.60,0.00
5119,2019-10-22T19:44:57Z, 275.25,-24.74,73.45,0.00,0.60,0.00
5120,2019-10-22T19:44:59Z, 275.29,-24.72,73.43,0.00,0.60,0.00
5121,2019-10-22T19:45:00Z, 275.29,-24.74,73.46,0.00,0.60,0.00
5122,2019-10-22T19:45:01Z, 275.29,-24.73,73.45,0.00,0.60,0.00
5123,2019-10-22T19:45:02Z, 275.29,-24.73,73.43,0.00,0.60,0.00
5124,2019-10-22T19:45:03Z, 275.31,-24.72,73.41,0.00,0.60,0.00
5125,2019-10-22T19:45:06Z, 275.36,-24.66,73.47,0.00,0.60,0.00
5126,2019-10-22T19:45:08Z, 275.40,-24.69,73.46,0.00,0.60,0.00
5127,2019-10-22T19:45:09Z, 275.42,-24.70,73.47,0.00,0.60,0.00
5128,2019-10-22T19:45:10Z, 275.40,-24.80,73.47,0.00,0.60,0.00
5129,2019-10-22T19:45:11Z, 275.43,-24.72,73.43,0.00,0.60,0.00
5130,2019-10-22T19:45:12Z, 275.46,-24.73,73.46,0.00,0.60,0.00
5131,2019-10-22T19:45:13Z, 275.43,-24.79,73.46,0.00,0.60,0.00
5132,2019-10-22T19:45:18Z, 275.34,-24.80,73.46,0.00,0.60,0.00
5133,2019-10-22T19:45:19Z, 275.32,-24.79,73.46,0.00,0.60,0.00
5134,2019-10-22T19:45:23Z, 275.41,-24.64,73.42,0.00,0.60,0.00
5135,2019-10-22T19:45:24Z, 275.44,-24.70,73.40,0.00,0.60,0.00
5136,2019-10-22T19:45:25Z, 275.44,-24.70,73.42,0.00,0.60,0.00
5137,2019-10-22T19:45:26Z, 275.44,-24.74,73.44,0.00,0.60,0.00
5138,2019-10-22T19:45:30Z, 275.41,-24.80,73.43,0.00,0.60,0.00
5139,2019-10-22T19:45:32Z, 275.39,-24.77,73.44,0.00,0.60,0.00
5140,2019-10-22T19:45:33Z, 275.35,-24.81,73.41,0.00,0.60,0.00
5141,2019-10-22T19:45:34Z, 275.38,-24.70,73.42,0.00,0.60,0.00
5142,2019-10-22T19:45:35Z, 275.38,-24.75,73.43,0.00,0.60,0.00
5143,2019-10-22T19:45:36Z, 275.29,-24.82,73.46,0.00,0.60,0.00
5144,2019-10-22T19:45:39Z, 275.23,-24.86,73.46,0.00,0.60,0.00
5145,2019-10-22T19:45:41Z, 275.27,-24.72,73.45,0.00,0.60,0.00
5146,2019-10-22T19:45:42Z, 275.34,-24.64,73.43,0.00,0.60,0.00
5147,2019-10-22T19:45:43Z, 275.39,-24.67,73.40,0.00,0.60,0.00
5148,2019-10-22T19:45:44Z, 275.50,-24.77,73.28,0.00,0.60,0.00
5149,2019-10-22T19:45:45Z, 275.50,-24.70,73.41,0.00,0.60,0.00
5150,2019-10-22T19:45:46Z, 275.50,-24.70,73.41,0.00,0.60,0.00
5151,2019-10-22T19:45:47Z, 275.46,-24.76,73.45,0.00,0.60,0.00
5152,2019-10-22T19:45:48Z, 275.48,-24.72,73.43,0.00,0.60,0.00
5153,2019-10-22T19:45:50Z, 275.46,-24.78,73.42,0.00,0.60,0.00
5154,2019-10-22T19:45:52Z, 275.40,-24.85,73.45,0.00,0.60,0.00
5155,2019-10-22T19:45:53Z, 275.42,-24.75,73.44,0.00,0.60,0.00
5156,2019-10-22T19:45:56Z, 275.40,-24.77,73.41,0.00,0.60,0.00
5157,2019-10-22T19:45:58Z, 275.35,-24.79,73.44,0.00,0.60,0.00
5158,2019-10-22T19:45:59Z, 275.28,-24.90,73.49,0.00,0.60,0.00
5159,2019-10-22T19:46:00Z, 275.33,-24.73,73.42,0.00,0.60,0.00
5160,2019-10-22T19:46:01Z, 275.40,-24.68,73.43,0.00,0.60,0.00
5161,2019-10-22T19:46:02Z, 275.35,-24.76,73.42,0.00,0.60,0.00
5162,2019-10-22T19:46:03Z, 275.29,-24.81,73.44,0.00,0.60,0.00
5163,2019-10-22T19:46:04Z, 275.26,-24.82,73.42,0.00,0.60,0.00
5164,2019-10-22T19:46:05Z, 275.27,-24.75,73.39,0.00,0.60,0.00
5165,2019-10-22T19:46:06Z, 275.25,-24.76,73.41,0.00,0.60,0.00
5166,2019-10-22T19:46:06Z, 275.29,-24.69,73.41,0.00,0.60,0.00
5167,2019-10-22T19:46:07Z, 275.31,-24.73,73.42,0.00,0.60,0.00
5168,2019-10-22T19:46:08Z, 275.27,-24.76,73.44,0.00,0.60,0.00
5169,2019-10-22T19:46:09Z, 275.34,-24.69,73.39,0.00,0.60,0.00
5170,2019-10-22T19:46:11Z, 275.39,-24.69,73.39,0.00,0.60,0.00
5171,2019-10-22T19:46:12Z, 275.38,-24.74,73.36,0.00,0.60,0.00
5172,2019-10-22T19:46:15Z, 275.41,-24.70,73.42,0.00,0.60,0.00
5173,2019-10-22T19:46:17Z, 275.36,-24.78,73.45,0.00,0.60,0.00
5174,2019-10-22T19:46:18Z, 275.29,-24.81,73.46,0.00,0.60,0.00
5175,2019-10-22T19:46:19Z, 275.22,-24.86,73.44,0.00,0.60,0.00
5176,2019-10-22T19:46:22Z, 275.26,-24.72,73.42,0.00,0.60,0.00
5177,2019-10-22T19:46:24Z, 275.25,-24.76,73.42,0.00,0.60,0.00
5178,2019-10-22T19:46:25Z, 275.24,-24.79,73.38,0.00,0.60,0.00
5179,2019-10-22T19:46:28Z, 275.29,-24.69,73.39,0.00,0.60,0.00
5180,2019-10-22T19:46:29Z, 275.36,-24.63,73.44,0.00,0.60,0.00
5181,2019-10-22T19:46:30Z, 275.34,-24.75,73.40,0.00,0.60,0.00
5182,2019-10-22T19:46:31Z, 275.30,-24.77,73.41,0.00,0.60,0.00
5183,2019-10-22T19:46:34Z, 275.40,-24.65,73.41,0.00,0.60,0.00
5184,2019-10-22T19:46:36Z, 275.33,-24.81,73.43,0.00,0.60,0.00
5185,2019-10-22T19:46:37Z, 275.36,-24.76,73.40,0.00,0.60,0.00
5186,2019-10-22T19:46:38Z, 275.27,-24.83,73.42,0.00,0.60,0.00
5187,2019-10-22T19:46:38Z, 275.32,-24.78,73.41,0.00,0.60,0.00
5188,2019-10-22T19:46:40Z, 275.36,-24.68,73.38,0.00,0.60,0.00
5189,2019-10-22T19:46:41Z, 275.35,-24.70,73.40,0.00,0.60,0.00
5190,2019-10-22T19:46:42Z, 275.26,-24.77,73.43,0.00,0.60,0.00
